strand_num,strand_set_id,strand_set_num,strand_set,pilfile_path
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_23_06686278/0027_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_23_06686278/0027_result.pil
s5,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_06686278/0027_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_06686278/0027_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_06686278/0027_result.pil
s1,0121,25,"['a', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_16_45634959/0023_result.pil
s2,0323,59,"['a', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_16_45634959/0023_result.pil
s3,3321,249,"['b*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_16_45634959/0023_result.pil
s0,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_16_45634959/0023_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_26_22612019/0028_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s5,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_24_09499800/0022_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_19_24833174/0002_result.pil
s1,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s2,1130,92,"['b', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s3,1232,110,"['b', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s0,0231,45,"['a', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s4,3131,221,"['b*', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s5,3302,242,"['b*', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_39_39018629/0022_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_29_34746510/0028_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_21_59346991/0003_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_21_59346991/0003_result.pil
s2,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_21_59346991/0003_result.pil
s0,3212,230,"['b*', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_00_25774786/0004_result.pil
s1,3002,194,"['b*', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_00_25774786/0004_result.pil
s2,3321,249,"['b*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_00_25774786/0004_result.pil
s3,1333,127,"['b', 'b*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_00_25774786/0004_result.pil
s0,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_40_47334060/0025_result.pil
s1,1223,107,"['b', 'a*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_40_47334060/0025_result.pil
s2,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_40_47334060/0025_result.pil
s3,3210,228,"['b*', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_40_47334060/0025_result.pil
s4,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_40_47334060/0025_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s4,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s5,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_15382854/0024_result.pil
s2,2123,155,"['a*', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s4,2303,179,"['a*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s5,3103,211,"['b*', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s6,3211,229,"['b*', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s0,0213,39,"['a', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s1,1023,75,"['b', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s3,2132,158,"['a*', 'b', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_10_12649805/0032_result.pil
s0,2330,188,"['a*', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s2,0302,50,"['a', 'b*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s3,1333,127,"['b', 'b*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s4,2021,137,"['a*', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s5,3113,215,"['b*', 'b', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_54_46260338/0033_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_34_19127369/0024_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_34_19127369/0024_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_34_19127369/0024_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_34_19127369/0024_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_34_19127369/0024_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_11_51623246/0006_result.pil
s1,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_11_51623246/0006_result.pil
s0,0121,25,"['a', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_49_24678708/0010_result.pil
s2,0323,59,"['a', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_49_24678708/0010_result.pil
s3,1123,91,"['b', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_49_24678708/0010_result.pil
s4,2110,148,"['a*', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_49_24678708/0010_result.pil
s1,0312,54,"['a', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_49_24678708/0010_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s6,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_27_22768910/0020_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_45_43742850/0018_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_21_45_43742850/0018_result.pil
s3,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_45_43742850/0018_result.pil
s4,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_45_43742850/0018_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_45_43742850/0018_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_02_07699884/0009_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_02_07699884/0009_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_02_07699884/0009_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_02_07699884/0009_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_46_47325966/0033_result.pil
s1,0321,57,"['a', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_16_32726601/0004_result.pil
s2,2101,145,"['a*', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_16_32726601/0004_result.pil
s3,2303,179,"['a*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_16_32726601/0004_result.pil
s0,0202,34,"['a', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_16_32726601/0004_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s2,0111,21,"['a', 'b', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s3,2321,185,"['a*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s4,3012,198,"['b*', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s5,3013,199,"['b*', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s6,3201,225,"['b*', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_08_11217150/0038_result.pil
s0,1012,70,"['b', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_07_32703161/0020_result.pil
s1,1100,80,"['b', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_07_32703161/0020_result.pil
s2,1232,110,"['b', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_07_32703161/0020_result.pil
s4,2122,154,"['a*', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_07_32703161/0020_result.pil
s3,2021,137,"['a*', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_07_32703161/0020_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_12_17460579/0037_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_34_37451612/0012_result.pil
s1,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_34_37451612/0012_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_34_37451612/0012_result.pil
s0,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s1,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_28_56509337/0016_result.pil
s0,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_37_33377185/0013_result.pil
s1,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_37_33377185/0013_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_37_33377185/0013_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_58_35702056/0031_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_27_02612137/0013_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_27_02612137/0013_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_27_02612137/0013_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_08_28580093/0026_result.pil
s1,0323,59,"['a', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_08_28580093/0026_result.pil
s2,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_08_28580093/0026_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_00_23656537/0020_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_00_23656537/0020_result.pil
s2,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_00_23656537/0020_result.pil
s2,1030,76,"['b', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s3,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s4,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s5,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s0,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s1,0231,45,"['a', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_41_58006405/0003_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_18_42850144/0004_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_18_42850144/0004_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_18_42850144/0004_result.pil
s3,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_18_42850144/0004_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_02_39446427/0032_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_02_39446427/0032_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_02_39446427/0032_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_02_05039794/0005_result.pil
s1,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_02_05039794/0005_result.pil
s2,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_02_05039794/0005_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s4,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s6,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_12_37534665/0039_result.pil
s0,1022,74,"['b', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s1,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s3,0122,26,"['a', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s4,2330,188,"['a*', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s5,0121,25,"['a', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s2,2313,183,"['a*', 'b*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_59_08721202/0027_result.pil
s1,0121,25,"['a', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_12_21263777/0007_result.pil
s2,0323,59,"['a', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_12_21263777/0007_result.pil
s0,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_12_21263777/0007_result.pil
s0,2012,134,"['a*', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s2,0133,31,"['a', 'b', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s3,1323,123,"['b', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s4,1330,124,"['b', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s1,3023,203,"['b*', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s5,0312,54,"['a', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_21_57_46562135/0034_result.pil
s0,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s1,1123,91,"['b', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s2,1131,93,"['b', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s3,2121,153,"['a*', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s4,3011,197,"['b*', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s5,3211,229,"['b*', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_09_54753564/0030_result.pil
s0,1321,121,"['b', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s1,0200,32,"['a', 'a*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s2,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s4,1031,77,"['b', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s5,2201,161,"['a*', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s3,2131,157,"['a*', 'b', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_54_23793562/0028_result.pil
s0,1210,100,"['b', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_41_01292044/0001_result.pil
s1,1233,111,"['b', 'a*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_41_01292044/0001_result.pil
s2,3230,236,"['b*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_41_01292044/0001_result.pil
s0,1010,68,"['b', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_44_59506719/0010_result.pil
s1,2303,179,"['a*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_21_44_59506719/0010_result.pil
s2,3232,238,"['b*', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_44_59506719/0010_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s3,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_00_36015149/0025_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_02_34902877/0033_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_02_34902877/0033_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_02_34902877/0033_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_02_34902877/0033_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_50_52059076/0027_result.pil
s1,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_50_52059076/0027_result.pil
s2,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_50_52059076/0027_result.pil
s0,1033,79,"['b', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_50_44907621/0028_result.pil
s1,1130,92,"['b', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_50_44907621/0028_result.pil
s3,1332,126,"['b', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_50_44907621/0028_result.pil
